IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2015,CZE_2015_HBS_v01_M,,2.16,,,,,,2.16,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,SLV,El Salvador,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPSLV2015,SLV_2015_EHPM_v01_M,,2.3,,,,,,2.3,,,EN,2023-04-11T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,AUS,Australia,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPAUS2015,AUS_2015_HSES_v01_M,,2.47,,,,,,2.47,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SVN,Slovenia,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPSVN2015,SVN_2015_HBS_v01_M,,2.51,,,,,,2.51,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2015,KAZ_2015_HBS_v01_M_v02_A_ECAPOV,,2.54,,,,,,2.54,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SVK,Slovakia,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPSVK2015,SVK_2015_HBS_v01_M,,2.65,,,,,,2.65,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ARM,Armenia,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPARM2015,ARM_2015_ILCS_v01_M_v01_A_ECAPOV,,22.43,,,,,,22.43,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,TGO,Togo,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPTGO2015,TGO_2015_QUIBB_v01_M,,26.45,,,,,,26.45,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GEO,Georgia,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPGEO2015,GEO_2015_IHS_v01_M,,29.06,,,,,,29.06,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CYM,Cayman Islands,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPCYM2015,CYM_2015_HBS_v01_M,,3.24,,,,,,3.24,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2015,CAN_2015_SHS_v01_M,,3.3,,,,,,3.3,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LUX,Luxembourg,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPLUX2015,LUX_2015_HBS_v01_M,,3.35,,,,,,3.35,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2015,TUR_2015_HBS_v01_M,,3.51,,,,,,3.51,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPIDN2015,IDN_2015_SUSENAS_v01_M,,3.61,,,,,,3.61,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPEGY2015,EGY_2015_HIECS_v01_M_v02_A_MNAPOV,,31.22,,,,,,31.22,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BWA,Botswana,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPBWA2015,BWA_2015_BMTHS_v01_M_v03_A_SSAPOV,,4.32,,,,,,4.32,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,USA,United States of America,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPUSA2015,USA_2015_CES_v01_M_v01_A_PUMD,,4.4,,,,,,4.4,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPPAK2015,PAK_2015_PSLM_v01_M_v01_A_SARMD,,4.47,,,,,,4.47,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPBHR2015,BHR_2015_HIES_v01_M,,4.88,,,,,,4.88,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,KEN,Kenya,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPKEN2015,KEN_2015_KIHBS_v01_M,,5.19,,,,,,5.19,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BEN,Benin,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPBEN2015,BEN_2015_EMICoV_v01_M,,5.55,,,,,,5.55,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPBOL2015,BOL_2015_EH_v01_M,,6.02,,,,,,6.02,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPPHL2015,PHL_2015_FIES_v01_M,,6.31,,,,,,6.31,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ESP,Spain,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPESP2015,ESP_2015_HBS_v01_M,,7.02,,,,,,7.02,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,UKR,Ukraine,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPUKR2015,UKR_2015_HLCS_v01_M,,7.13,,,,,,7.13,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CHE,Switzerland,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPCHE2015,CHE_2015_HBS_v01_M,,7.95,,,,,,7.95,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,SRB,Serbia,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPSRB2015,SRB_2015_HBS_v01_M_v02_A_ECAPOV,,8.05,,,,,,8.05,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,Residence Area Type,Total,TOTL,,,,,,,FPBIH2015,BIH_2015_HBS_v01_M_v01_A_ECAPOV,,8.18,,,,,,8.18,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,PER,Peru,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPPER2015,PER_2015_ENAHO_v01_M,,8.26,,,,,,8.26,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,BLR,Belarus,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPBLR2015,BLR_2015_SHLSS_v01_M,,8.32,,,,,,8.32,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,JPN,Japan,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPJPN2015,JPN_2015_FIES_v01_M,,9.2,,,,,,9.2,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,false,Residence Area Type,Total,TOTL,,,,,,,FPNPL2015,NPL_2015_CBSAHS_v01_M,,9.84,,,,,,9.84,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,ZAF,South Africa,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPZAF2014,ZAF_2014_LCS_v01_M,,1.03,,,,,,1.03,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MOZ,Mozambique,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPMOZ2014,MOZ_2014_IOF_v01_M_v02_A_SSAPOV,,1.61,,,,,,1.61,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPKAZ2014,KAZ_2014_HBS_v01_M_v02_A_ECAPOV,,1.93,,,,,,1.93,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPNPL2014,NPL_2014_CBSAHS_v01_M,,10.2,,,,,,10.2,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CMR,Cameroon,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPCMR2014,CMR_2014_ECAM_v01_M,,10.71,,,,,,10.71,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,GTM,Guatemala,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPGTM2014,GTM_2014_ENCOVI_v01_M,,11.45,,,,,,11.45,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MRT,Mauritania,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPMRT2014,MRT_2014_EPCV_v01_M,,11.66,,,,,,11.66,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPCIV2014,CIV_2014_ENVM_v01_M,,12.43,,,,,,12.43,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPSDN2014,SDN_2014_NBHS_v01_M,,12.46,,,,,,12.46,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPKOR2014,KOR_2014_HIES_v01_M,,12.85,,,,,,12.85,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPKHM2014,KHM_2014_CSES_v01_M,,13.16,,,,,,13.16,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,POL,Poland,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPPOL2014,POL_2014_HBS_v01_M,,13.54,,,,,,13.54,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPYEM2014,YEM_2014_HBS_v01_M_v01_A_MNAPOV,,15.83,,,,,,15.83,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPIRN2014,IRN_2014_HIES_v01_M,,15.96,,,,,,15.96,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPMDA2014,MDA_2014_HBS_v01_M_v02_A_ECAPOV,,16.34,,,,,,16.34,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LVA,Latvia,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPLVA2014,LVA_2014_HBS_v01_M,,18.84,,,,,,18.84,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,ARM,Armenia,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPARM2014,ARM_2014_ILCS_v01_M_v03_A_ECAPOV,,19.47,,,,,,19.47,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPGBR2014,GBR_2014_LCFS_v01_M,,2.03,,,,,,2.03,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,CZE,Czechia,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPCZE2014,CZE_2014_HBS_v01_M,,2.05,,,,,,2.05,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPTHA2014,THA_2014_SES_v01_M,,2.14,,,,,,2.14,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPTLS2014,TLS_2014_TLSLS_v01_M,,2.61,,,,,,2.61,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,MEX,Mexico,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPMEX2014,MEX_2014_ENIGH_v01_M,,2.62,,,,,,2.62,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,LUX,Luxembourg,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPLUX2014,LUX_2014_HBS_v01_M,,2.97,,,,,,2.97,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,LBR,Liberia,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPLBR2014,LBR_2014_HIES_v01_M_v01_A_SSAPOV,,22.33,,,,,,22.33,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,NIC,Nicaragua,Year,2014,true,Residence Area Type,Total,TOTL,,,,,,,FPNIC2014,NIC_2014_EMNV_v01_M,,24.73,,,,,,24.73,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPMNG2014,MNG_2014_HSES_v01_M,,3.04,,,,,,3.04,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPBFA2014,BFA_2014_EMC_v01_M,,3.13,,,,,,3.13,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AFR,Africa,Country,MLI,Mali,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPMLI2014,MLI_2014_EMOP_v01_M,,3.46,,,,,,3.46,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,AMR,Americas,Country,CAN,Canada,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPCAN2014,CAN_2014_SHS_v01_M,,3.5,,,,,,3.5,,,EN,2023-04-02T22:00:00.000Z
FINPROTECTION_CATA_TOT_10_POP,"Population with household spending on health greater than 10% of total household budget (SDG 3.8.2, reported data) (%)",text,EUR,Europe,Country,TUR,Türkiye,Year,2014,false,Residence Area Type,Total,TOTL,,,,,,,FPTUR2014,TUR_2014_HBS_v01_M,,3.69,,,,,,3.69,,,EN,2023-04-02T22:00:00.000Z
